"country","date","agricultural_land%","forest_land%","land_area","avg_precipitation","trade_in_services%","control_of_corruption_estimate","control_of_corruption_std","access_to_electricity%","renewvable_energy_consumption%","electric_power_consumption","CO2_emisions","other_greenhouse_emisions","population_density","inflation_annual%","real_interest_rate","risk_premium_on_lending","research_and_development_expenditure%","central_goverment_debt%","tax_revenue%","expense%","goverment_effectiveness_estimate","goverment_effectiveness_std","human_capital_index","doing_business","time_to_get_operation_license","statistical_performance_indicators","individuals_using_internet%","logistic_performance_index","military_expenditure%","GDP_current_US","political_stability_estimate","political_stability_std","rule_of_law_estimate","rule_of_law_std","regulatory_quality_estimate","regulatory_quality_std","government_expenditure_on_education%","government_health_expenditure%","multidimensional_poverty_headcount_ratio%","gini_index","birth_rate","death_rate","life_expectancy_at_birth","population","rural_population","voice_and_accountability_estimate","voice_and_accountability_std","intentional_homicides","year"
"Somalia","2020-01-01",70.3366595466573,9.53231102751299,627340,282,NA,-1.67067217826843,0.16937555372715,49.8635635375977,95.52,NA,660.4,26272.10205,26.3605317690567,NA,NA,NA,NA,NA,7.8715087680031e-05,0.000266654243955206,-2.10902547836304,0.21414016187191,NA,NA,NA,NA,NA,NA,NA,6.883e+09,-2.5769681930542,0.241320118308067,-2.3054940700531,0.152817457914352,-1.93627512454987,0.19131726026535,NA,NA,NA,NA,44.007,11.39,55.967,16537016,8906671,-1.83811414241791,0.126841470599175,NA,2020
"South Africa","2020-01-01",79.4178502831612,14.055090718743,1213090,495,5.91364613136843,-0.0107800047844648,0.14266337454319,90,9.76,NA,393241.6,501520.8805,48.4728478513548,3.21003597454107,1.90715125497854,3.1625,NA,77.5315526459063,23.2894120114163,37.8859123311267,0.0968055054545403,0.212662249803543,0.425453394651413,NA,14.5,NA,70.32030996,NA,1.10153175336212,337619569570.511,-0.240824580192566,0.229722216725349,-0.179914131760597,0.15004426240921,0.0350609831511974,0.202366635203362,6.19288015365601,5.33053446,NA,NA,20.326,9.425,65.252,58801927,19196477,0.700182557106018,0.12058948725462,33.9648735828409,2020
"South Sudan","2020-01-01",44.7059009700441,11.3256215087114,631930,900,50.6256962542219,-1.91645681858063,0.195101350545883,7.2609338760376,33.22,NA,1742.7,56051.36036,16.7838637190828,29.6758435538571,14.5513067368723,-4.3203825204972,NA,NA,NA,NA,-2.31318593025208,0.243613198399544,0.306520849466324,NA,NA,NA,6.5,NA,2.63399217494781,NA,-2.21362662315369,0.285638898611069,-1.94444799423218,0.234302625060081,-1.99043846130371,0.208583757281303,NA,0.4163678,NA,NA,29.166,10.759,55.48,10606227,8463875,-1.81501543521881,0.147263735532761,NA,2020
"Spain","2020-01-01",52.3316792232841,37.1773054885498,499556.645,636,11.8874618716293,0.737676799297333,0.150266766548157,100,19.35,NA,202705.8,270310.9717,94.815383748924,-0.322753017299705,NA,NA,1.40541005134583,140.39613560384,13.5817078701132,41.0920858791992,0.887231767177582,0.232616737484932,0.728255033493042,NA,NA,NA,93.20564892,NA,1.36306673749586,1276962685648.23,0.437478542327881,0.229722216725349,0.894206523895264,0.154614865779877,0.768865942955017,0.233481988310814,4.59000015258789,7.84911251,26.4,34.9,7.2,10.4,82.3317073170732,47365655,9089469,1.00795531272888,0.110538512468338,0.629172397396181,2020
"Sri Lanka","2020-01-01",45.4574846427417,34.1580989330747,61860,1712,6.21897111207908,-0.308005213737488,0.149654403328896,99.9740982055664,49.32,NA,21846.3,35117.25456,354.332363401229,6.15394508391743,NA,NA,NA,NA,7.76274946902138,19.0384093288277,-0.0469268821179867,0.257541090250015,0.598324298858643,NA,NA,NA,59.20997531,NA,1.87868344398451,84440535698.8207,-0.0848737210035324,0.236120238900185,0.00735090998932719,0.160864785313606,-0.210725411772728,0.213555231690407,NA,1.86251867,NA,NA,14.235,7.056,76.393,21919000,17817298,-0.0503662377595901,0.12832222878933,NA,2020
"St. Kitts and Nevis","2020-01-01",23.0769230769231,42.3076923076923,260,1427,54.4691083968493,0.373405039310455,0.252751708030701,100,1.36,NA,231,334.464112,183.238461538462,-1.16724501769362,15.2384451486014,NA,NA,NA,15.0321789122397,26.7313175976987,0.689502596855164,0.490834087133408,0.586181640625,NA,NA,NA,80.35854111,NA,NA,884522222.222222,0.94066995382309,0.277125179767609,0.523603558540344,0.345047503709793,0.529563903808594,0.370298027992249,3.39879155158997,2.74555492,NA,NA,12.418,10.036,71.627,47642,32948,0.816443562507629,0.210643261671066,20.9896625911738,2020
"St. Lucia","2020-01-01",16.2950819672131,34.0491803278688,610,2301,40.5443963488131,0.569511950016022,0.226875752210617,100,9.96,NA,499.2,850.806942,293.831147540984,-1.75580833517596,11.9346969347491,NA,NA,NA,NA,NA,0.308486878871918,0.417009711265564,0.602564752101898,NA,NA,NA,77.53773417,NA,NA,1.516e+09,0.865856766700745,0.277125179767609,0.683387756347656,0.285315155982971,0.376041918992996,0.285821050405502,3.5752100944519,2.84342837,NA,NA,11.667,8.205,73.416,179237,145467,0.877312898635864,0.210643261671066,29.0119479012366,2020
"St. Martin (French part)","2020-01-01",NA,24.8,50,NA,NA,NA,NA,100,NA,NA,NA,NA,651.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.768,4.788,80.149,32553,NA,NA,NA,NA,2020
"St. Vincent and the Grenadines","2020-01-01",17.9487179487179,73.1794871794872,390,1583,25.1334582692752,0.829116225242615,0.226875752210617,100,4.9,NA,219.8,302.420156,268.28717948718,-0.628131309354661,8.93487493473612,NA,NA,NA,NA,NA,0.308486878871918,0.417009711265564,0.533341825008392,NA,NA,NA,80.429529,NA,NA,869111852.751778,1.03756523132324,0.277125179767609,0.619265139102936,0.285315155982971,0.349469512701035,0.285821050405502,NA,3.26209617,NA,NA,13.071,11.038,72.126,104632,49144,0.911126911640167,0.210643261671066,31.5389577808042,2020
"Sudan","2020-01-01",37.1551605995717,9.82845289079229,1868000,250,10.8326120955277,-1.42746353149414,0.15332356095314,59.6956977844238,62.13,NA,20796.1,107114.2127,23.7904100642398,163.257782355457,NA,NA,NA,NA,NA,NA,-1.52577590942383,0.207619309425354,0.377445191144943,NA,NA,NA,28.4,NA,1.13172569881236,27034593750,-1.66359460353851,0.241320118308067,-1.07938885688782,0.150662064552307,-1.55398190021515,0.179944440722466,NA,1.03126121,NA,NA,34.226,6.67,65.614,44440486,28773881,-1.43751263618469,0.125481233000755,NA,2020
"Suriname","2020-01-01",0.538461538461538,97.4121153846154,156000,2331,22.845286626293,-0.438513070344925,0.175205707550049,98.4032897949219,14.66,NA,2601.32,4312.425111,3.89144230769231,34.889784309078,-20.9489558777992,NA,NA,NA,NA,NA,-0.544024109840393,0.318211644887924,NA,NA,NA,NA,62.08563779,NA,NA,2911807496.20227,0.423546940088272,0.236120238900185,-0.110816098749638,0.169523403048515,-0.775420725345612,0.25656720995903,5.00707006454468,4.37696552,NA,NA,18.279,7.036,72.561,607065,205498,0.418522715568542,0.14578352868557,9.05998533929645,2020
"Sweden","2020-01-01",7.37947833353596,68.6990703076107,407283.532,624,25.3903033324495,2.12586712837219,0.150266766548157,100,58.4,NA,33576.1,45458.82211,25.4207233696844,0.497367318853562,NA,NA,3.52722001075745,43.9940514490513,26.7343820767056,34.7776478018028,1.70982444286346,0.232616737484932,0.79535710811615,NA,34.4,NA,94.53943122,NA,1.15877571029845,547054174235.876,1.02638030052185,0.229722216725349,1.79725050926208,0.154614865779877,1.68751895427704,0.233481988310814,7.17000007629395,9.77640724,17.9,28.9,10.9,9.5,82.3560975609756,10353442,1244794,1.50253629684448,0.110538512468338,1.19587582931939,2020
"Switzerland","2020-01-01",38.0659114794679,32.116333548689,39516.03,1537,35.2159879250065,2.0765540599823,0.182954922318459,100,26.37,NA,34916.1,43987.63547,218.599059672745,-0.725874933313391,3.40120784758337,NA,NA,20.9108889117768,9.37121395922259,20.0964437557735,2.01025295257568,0.253996104001999,0.756115138530731,NA,NA,NA,94.34995199,NA,0.84955321541175,739913619797.445,1.19166111946106,0.234502270817757,1.81734955310822,0.167255386710167,1.59497022628784,0.259803622961044,5.21999979019165,4.20692682,NA,NA,9.9,8.8,83,8638167,2253266,1.53966736793518,0.153778180480003,0.544068822159298,2020
"Syrian Arab Republic","2020-01-01",75.8100528236127,2.84310842454937,183630,252,NA,-1.71819663047791,0.188771590590477,89.0276184082031,1.08,NA,25234.6,47112.47483,113.122011653869,NA,NA,NA,NA,NA,NA,NA,-1.73211216926575,0.289864718914032,NA,NA,NA,NA,35.78,NA,NA,11159274040.2708,-2.70813798904419,0.241320118308067,-2.070228099823,0.178422093391418,-1.87161779403687,0.247475370764732,NA,NA,NA,NA,19.67,4.99,72.14,20772595,9248998,-1.93242752552032,0.136786133050919,NA,2020
"Tajikistan","2020-01-01",35.4204193385691,3.0535341162908,138790,691,6.74325919668488,-1.32785558700562,0.162837296724319,99.505744934082,38.75,NA,9328.8,17692.28592,68.7600475538583,NA,NA,NA,0.089029997587204,NA,NA,NA,-0.70644748210907,0.254445165395737,0.504116356372833,NA,NA,NA,NA,NA,1.01068975228673,8133963813.3329,-0.506825923919678,0.251161903142929,-1.2255471944809,0.15016308426857,-1.03809285163879,0.230633303523064,5.91716289520264,2.1510756,NA,NA,27.53,6.121,67.994,9543207,6918252,-1.77973437309265,0.138748571276665,0.911643224337479,2020
"Tanzania","2020-01-01",44.6163919620682,51.642582975841,885800,1071,5.26089899542836,-0.357576698064804,0.135697677731514,39.9,83.95,NA,14435.5,89255.44823,69.6596500338677,3.29029062798326,9.63750201577468,12.2589299422918,NA,NA,NA,NA,-0.714811623096466,0.194539979100227,0.389834702014923,NA,NA,NA,23.44750876,NA,1.02622383527583,66068737757.2651,-0.466188371181488,0.236120238900185,-0.58795303106308,0.139459386467934,-0.673867523670197,0.168855175375938,3.2251501083374,1.60523546,NA,NA,36.651,6.179,66.408,61704518,39967867,-0.731842219829559,0.120300754904747,3.70475302959177,2020
"Thailand","2020-01-01",45.0390495018497,38.8987844741529,510890,1622,15.2786893475595,-0.461679399013519,0.143265783786774,100,20.83,NA,265478.9,433773.458,139.90421421441,-0.845937147357037,4.63384766445654,2.68916666666667,NA,50.3232474175262,14.4578741077285,22.0864512877152,0.233210638165474,0.238864824175835,0.609310984611511,NA,NA,NA,77.84374066,NA,1.4595203007321,500457261548.076,-0.575292408466339,0.229722216725349,0.124885402619839,0.154401049017906,0.0766168087720871,0.208471909165382,3.14571094512939,3.06738973,NA,35,9.182,7.264,79.274,71475664,34715730,-0.810198783874512,0.128869324922562,NA,2020
"Timor-Leste","2020-01-01",22.9589778076664,61.9435104236718,14870,1500,16.4379910018691,-0.318606942892075,0.194514393806458,96.0023727416992,11.42,NA,446.1,5537.128706,87.4240080699395,NA,41.4944268894282,NA,NA,NA,12.6674694732307,52.2882675159541,-0.764207601547241,0.295473903417587,0.454314529895783,NA,NA,NA,34.12927356,NA,1.16219772323079,2158392500,0.17921544611454,0.251161903142929,-1.16860747337341,0.172295302152634,-0.765879154205322,0.244487002491951,4.15306186676025,5.44570112,NA,NA,25.258,6.831,68.475,1299995,892837,0.3735211789608,0.140046820044518,NA,2020
"Togo","2020-01-01",70.2334988049274,22.2333149476007,54390,1168,12.8830027826457,-0.707524716854095,0.152312263846397,54.1275978088379,76.62,NA,2415.1,8395.488807,155.223018937305,1.69928463299411,NA,NA,NA,NA,NA,NA,-0.696559250354767,0.204058468341827,0.431868046522141,NA,NA,NA,29.07583302,NA,2.83898598749665,7389329392.7704,-0.916574239730835,0.241320118308067,-0.650792419910431,0.150169655680656,-0.648758411407471,0.179944440722466,3.99125003814697,1.24389136,NA,NA,32.302,8.417,61.035,8442580,4829156,-0.749686539173126,0.126215413212776,NA,2020
"Tonga","2020-01-01",48.6111111111111,12.4305555555556,720,NA,37.6074846344165,-0.307442039251328,0.2552570104599,99.8634948730469,1.89,NA,118.1,268.338502,146.186111111111,-0.349737696727454,12.5536627220234,NA,NA,NA,NA,NA,0.293504655361176,0.391446858644485,0.531120657920837,NA,NA,NA,66.64843101,NA,NA,484796858.839009,1.02509188652039,0.257272809743881,0.507442891597748,0.354193955659866,-0.342613309621811,0.31428736448288,6.52057313919067,3.03655863,NA,NA,23.139,6.946,70.928,105254,80941,0.642574608325958,0.212514996528625,NA,2020
"Trinidad and Tobago","2020-01-01",10.5263157894737,44.4814814814815,5130,2200,10.4587000619101,-0.137706756591797,0.15776339173317,100,0.47,NA,15420,26480.71295,295.935087719298,0.598986330824747,11.4607054002128,5.30416666666667,NA,NA,NA,NA,0.2097547352314,0.264357328414917,0.603487730026245,NA,NA,NA,78.67115844,NA,0.745353348153105,21059428846.0153,0.121581450104713,0.236120238900185,-0.152446568012238,0.161195665597916,-0.164304673671722,0.220767647027969,4.10374021530151,3.38081074,NA,NA,11.946,7.9,74.406,1518147,710280,0.645325541496277,0.129347160458565,26.2820398815134,2020
"Tunisia","2020-01-01",62.6351699279094,4.52323635427395,155360,207,10.3831371506619,-0.0814436376094818,0.143714562058449,99.9,12.88,NA,29293,40882.99745,78.2809152935118,5.63415115897623,NA,NA,NA,NA,NA,NA,-0.157310023903847,0.221757858991623,0.516809940338135,NA,NA,NA,72.80748713,NA,2.90774446975491,42538462678.1201,-0.580146014690399,0.236120238900185,0.172943666577339,0.154363170266151,-0.288627088069916,0.213555231690407,NA,3.72313976,NA,NA,16.628,6.752,75.292,12161723,3701056,0.282338708639145,0.120300754904747,4.62105575007752,2020
"Turkey","2020-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.649261832237244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Turkiye","2020-01-01",49.0651351948339,28.8714836999597,769630,593,8.62529015937784,-0.338743031024933,0.145379945635796,100,13.72,NA,407406.2,504956.3259,109.31931967309,12.2789574462574,NA,NA,1.08893001079559,41.970259865936,17.6649402511587,34.0705927314555,-0.127560287714005,0.233800768852234,NA,NA,NA,NA,77.6695605,NA,2.43221195824748,720288811761.915,-1.13689529895782,0.229722216725349,-0.408490777015686,0.154110208153725,-0.0100284768268466,0.202366635203362,3.35999989509583,3.6410346,41.5,NA,15.033,6.378,75.85,84135428,20104161,-0.860242068767548,0.127855613827705,2.50548438706156,2020
"Turkmenistan","2020-01-01",72.0064690485817,8.78215904496414,469930,161,NA,-1.41386950016022,0.193104848265648,100,0.06,NA,63655,194091.8305,13.3007852233311,NA,NA,NA,NA,NA,NA,NA,-0.991539478302002,0.30623933672905,NA,NA,NA,NA,NA,NA,NA,45610571428.5714,-0.200595751404762,0.251161903142929,-1.38250124454498,0.162098914384842,-2.03666639328003,0.267907172441483,NA,1.00819516,NA,NA,22.294,6.836,68.687,6250438,2967958,-2.02990031242371,0.141603797674179,NA,2020
"Turks and Caicos Islands","2020-01-01",1.05263157894737,11.0736842105263,950,NA,NA,NA,NA,99.4,0.51,NA,NA,NA,46.6063157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,924583000,NA,NA,NA,NA,NA,NA,3.27049994468689,NA,NA,NA,12.685,8.823,75.001,44276,2831,NA,NA,NA,2020
"Tuvalu","2020-01-01",60,33.3333333333333,30,NA,51.2526542789848,0.502488672733307,0.303229302167892,99.4254760742188,6.67,NA,6.6,21.742689,368.966666666667,NA,NA,NA,NA,NA,NA,NA,-0.539141237735748,0.416715532541275,0.447577118873596,NA,NA,NA,NA,NA,NA,51746568.697119,1.18814659118652,0.356027454137802,0.666828393936157,0.366158932447433,-0.398451000452042,0.390395939350128,NA,18.08883476,NA,NA,23.632,10.188,64.382,11069,3983,1.17822372913361,0.230365768074989,NA,2020
"Uganda","2020-01-01",71.8880909634949,11.6591861160981,200520,1180,11.1690791860736,-1.03216803073883,0.135697677731514,42.139476776123,92.91,NA,5674.6,39280.05175,221.447292040694,3.31332289544493,NA,NA,NA,44.1859143089924,11.3911633065296,13.6717290825135,-0.587560713291168,0.194539979100227,0.384176582098007,NA,NA,NA,6.1,NA,2.59714466527543,37605430214.347,-0.809593379497528,0.236120238900185,-0.336310803890228,0.139459386467934,-0.46816885471344,0.168855175375938,2.58628010749817,0.67256367,NA,NA,37.252,5.852,62.851,44404611,33323884,-0.711472570896149,0.120300754904747,10.0440019618683,2020
"Ukraine","2020-01-01",71.2996202968588,16.7241974456334,579400,565,17.0657573335108,-0.811724841594696,0.145568072795868,100,8.72,NA,165663.6,227341.5857,76.1685346910597,2.7324920941942,3.62433269101717,NA,0.406080007553101,58.7161850732326,19.1514002992876,37.2092047751482,-0.382993966341019,0.238864824175835,0.631387114524841,NA,NA,NA,75.03790912,NA,3.81184948136676,156617719786.254,-1.13799655437469,0.229722216725349,-0.69014847278595,0.141591146588326,-0.252103298902512,0.208471909165382,5.38231992721558,3.75391006,NA,25.6,7.8,15.9,71.1851219512195,44132049,13412612,0.0912575125694275,0.125276193022728,3.86703005362156,2020
"United Arab Emirates","2020-01-01",5.48859476203886,4.46775556181357,71020,78,NA,1.11124730110168,0.161351233720779,100,0.92,NA,188088.7,249927.7494,130.770050689946,-2.07940317940942,NA,NA,1.44933998584747,NA,0.682088274479058,5.25917164753361,1.3169686794281,0.238864824175835,0.673011898994446,NA,NA,NA,100,NA,NA,349473015330.157,0.620475769042969,0.229722216725349,0.909197747707367,0.156134426593781,1.08591055870056,0.208471909165382,3.87986993789673,3.45929488,NA,NA,10.62,1.766,78.946,9287289,1202890,-1.17846524715424,0.136655390262604,0.699881310897077,2020
"United Kingdom","2020-01-01",71.3400491877816,13.1856322076634,241930,1220,22.6849766700066,1.68963170051575,0.160923108458519,100,13.5,NA,308650.3,398323.6546,277.27538544207,0.98948670377243,NA,NA,NA,195.392288753191,24.7381249662257,47.5572076902001,1.36800122261047,0.253996104001999,0.782942950725555,NA,NA,NA,94.81820132,NA,2.24079815323013,2704609160088.15,0.491468995809555,0.214171290397644,1.48914885520935,0.157058969140053,1.48524594306946,0.233481988310814,5.53000020980835,10.02466106,NA,32.6,10.1,10.1,80.3512195121951,67081234,10798066,1.24682772159576,0.141241952776909,1.00358675643653,2020
"United States of America","2020-01-01",44.363367353855,33.8669264120375,9147420,715,5.66451648676891,1.06564903259277,0.151478439569473,100,11.16,NA,4320532.5,5505180.89,36.2409851083694,1.23358439630637,2.2104106796787,3.1625,3.45018005371094,126.232493573125,10.1352701711438,32.1949146282003,1.31041991710663,0.253996104001999,0.701764345169067,NA,NA,NA,90.62047017,NA,3.71788506411202,21060473613000,0.0334379859268665,0.214171290397644,1.36076295375824,0.154424011707306,1.24784934520721,0.233481988310814,6.05000019073486,10.68158436,NA,39.7,10.9,10.3,76.9804878048781,331511512,57470836,0.868967413902283,0.1409712433815,6.42075113420582,2020
"Uruguay","2020-01-01",80.3531025025711,11.6043880699349,175020,1300,13.3635467303765,1.39348459243774,0.150111377239227,100,61.09,NA,6514.3,35994.19321,19.5925379956576,9.75640636078194,1.15839956211065,2.75684278348503,NA,60.2803733247877,18.515468083928,34.6212926283105,0.769235491752625,0.249493986368179,0.59876024723053,NA,NA,NA,86.31019103,NA,2.17767225367016,53666908479.5585,1.05287063121796,0.236120238900185,0.681005835533142,0.156195044517517,0.697773158550262,0.213555231690407,4.55207014083862,6.56739044,NA,40.2,10.339,9.432,78.43,3429086,153795,1.31133925914764,0.128722488880157,9.8568525465893,2020
"Uzbekistan","2020-01-01",58.2832179734483,8.37322137751049,440650,206,8.7904623501575,-1.05036926269531,0.150769039988518,100,1.03,NA,115577.8,187520.3945,77.6853511857483,12.8677297362606,9.77960253131599,8.4632623787256,0.13918000459671,NA,14.7858679125642,21.0123077685253,-0.530203223228455,0.276942580938339,0.622805714607239,NA,NA,NA,71.09999824,NA,NA,60224701295.7983,-0.429463803768158,0.245315119624138,-1.07723712921143,0.146083414554596,-0.977474451065063,0.214829325675964,4.92279005050659,3.11443138,NA,NA,24.6,5.1,70.331,34232050,16973620,-1.53250658512115,0.133583977818489,1.33923285789026,2020
"Vanuatu","2020-01-01",15.3404429860541,36.2838392124692,12190,2000,29.8324704924036,-0.146144106984138,0.228145763278008,67.2990570068359,26.03,NA,121.3,588.659649,25.5689089417555,5.32935073101713,6.78646523418731,NA,NA,NA,14.0402557920117,34.0395886742464,-0.397548377513886,0.391446858644485,0.454658538103104,NA,NA,NA,53.27502287,NA,NA,909421043.508407,0.91286963224411,0.305126041173935,0.318154901266098,0.335251659154892,-0.401847630739212,0.31428736448288,2.24232006072998,2.60831356,NA,NA,29.939,5.487,70.299,311685,232127,0.609990000724792,0.200100421905518,0.320836742223719,2020
"Venezuela, RB","2020-01-01",24.3750354288306,52.4130151351964,882050,2044,NA,-1.55801117420197,0.143884211778641,99.9163208007813,23.33,NA,72509,194259.7019,32.3002698259736,NA,NA,NA,NA,NA,NA,NA,-1.87108051776886,0.232712268829346,NA,NA,NA,NA,NA,NA,NA,NA,-1.55017495155334,0.214171290397644,-2.33156061172485,0.152915418148041,-2.24596691131592,0.202366635203362,NA,1.67663467,NA,NA,16.213,7.575,71.095,28490453,3339366,-1.51600074768066,0.126132965087891,29.4274010064459,2020
"Vietnam","2020-01-01",39.4347683207361,46.7190017515929,313429,1821,7.3530992136835,-0.351731240749359,0.14196902513504,99.8,19.11,NA,355323.1,470578.1002,308.359102061392,3.22093436652514,6.09063414154083,NA,NA,NA,NA,NA,0.230213508009911,0.250836759805679,0.689964532852173,NA,NA,NA,70.30000012,NA,NA,346615750166.553,-0.0795725584030151,0.21932752430439,-0.162950411438942,0.160265803337097,-0.223697125911713,0.213555231690407,4.11161661148071,2.11166167,NA,36.8,15.4,6.169,75.378,96648685,60560066,-1.37837326526642,0.126750513911247,NA,2020
"Virgin Islands (U.S.)","2020-01-01",9.42857142857143,56.8857142857143,350,NA,NA,0.0391359739005566,0.380331456661224,100,5.13,NA,NA,NA,303.685714285714,NA,NA,NA,NA,NA,NA,NA,0.689502596855164,0.490834087133408,NA,NA,NA,NA,NA,NA,NA,4.204e+09,1.00745189189911,0.315609365701675,0.933480501174927,0.526522874832153,1.34330141544342,0.515425980091095,NA,NA,NA,NA,12.1,8.4,79.819512195122,106290,4316,NA,NA,NA,2020
"World","2020-01-01",36.458840823954,31.1758993960141,129979826.521,NA,11.7640058667005,NA,NA,90.4836286979454,19.7713444783922,NA,33566427.59,46120921.47,60.1705971175182,1.92895463630532,NA,NA,2.62708059962664,NA,13.7339130543261,33.9626906850724,NA,NA,NA,NA,NA,NA,59.641841734233,NA,2.36653089221629,85215150558552.1,NA,NA,NA,NA,NA,NA,4.33204984664917,6.90755249701482,NA,NA,17.226395822445,8.03336842322587,72.2438221110764,7820963775,3435440919,NA,NA,5.60531006626247,2020
"Yemen, Rep.","2020-01-01",44.4191904843078,1.03983180862549,527970,167,NA,-1.69418740272522,0.159440994262695,73.8534622192383,3.53,NA,9960.1,24391.15073,61.14750080497,NA,NA,NA,NA,NA,NA,NA,-2.34856104850769,0.239092409610748,0.372784405946732,NA,NA,NA,NA,NA,NA,NA,-2.65008354187012,0.241320118308067,-1.77549743652344,0.163697004318237,-1.83673191070557,0.229175910353661,NA,NA,NA,NA,31.252,6.509,64.65,32284046,20045810,-1.76526355743408,0.134207338094711,NA,2020
"Zambia","2020-01-01",32.0639233780384,60.283337144702,743390,1020,15.5571973986456,-0.723668396472931,0.138659223914146,44.6040687561035,81.84,NA,7607.1,36107.82044,25.4613527219898,15.733060472137,-3.74908053164233,-11.3223729166666,NA,103.698242413644,16.442596894579,25.4102377093509,-0.802456021308899,0.196878179907799,0.396927535533905,NA,NA,NA,18.05191463,NA,1.15422546153367,18110638619.3723,-0.130103603005409,0.236120238900185,-0.632692277431488,0.140448331832886,-0.670564472675323,0.168855175375938,3.70239996910095,2.44180179,NA,NA,34.953,6.602,62.38,18927715,10480465,-0.42863741517067,0.120647169649601,NA,2020
"Zimbabwe","2020-01-01",41.8766963939511,45.0939123691353,386850,657,5.11894876614673,-1.28943967819214,0.142061248421669,52.7476674999602,84.36,NA,8312.5,25988.12599,40.5057929430012,557.20181736205,-81.1321209070444,NA,NA,NA,NA,NA,-1.29977869987488,0.206761851906776,0.46689310669899,NA,NA,NA,29.29856532,NA,0.00540037569823946,21509698406.1116,-1.07214713096619,0.236120238900185,-1.30789697170258,0.143718108534813,-1.41623163223267,0.170468971133232,NA,0.75678271,NA,NA,31.009,8.132,61.124,15669666,10617452,-1.11371552944183,0.120647169649601,4.97777042599376,2020
